"ID","Personality_PSWQ_Concerns","Personality_RSTPQ_BIS","Personality_BISBAS_BIS","Personality_BFI_Anxiety","Covariate_Gender","Covariate_Age","Covariate_BDI_Depression","Covariate_BFI_Extraversion","Covariate_BFI_OpenMindedness","Covariate_BFI_Conscientiousness","Covariate_BFI_Agreeableness","Personality_Z_AV_notweighted","Personality_Z_AV_ItemNr","Personality_Z_AV_Reliability","Personality_PCA","Personality_FactorAnalysis"
"sub-VA08AT22",46,37,2.57142857142857,2.75,2,18,3,4,3.75,4.16666666666667,3.75,-0.595326983418736,-0.793886606097164,-0.609741009267711,"-14.7741221945202","-0.578564813623712"
"sub-VA09EN15",58,63,3.85714285714286,4,1,19,5,3,3.41666666666667,4.16666666666667,4.16666666666667,1.03897201247009,0.810387405559258,1.0141279779481,"12.2895919790547","1.07068608310821"
"sub-VU08ON05",68,74,3.42857142857143,4.5,1,19,NA,3.25,4.08333333333333,3.08333333333333,2.83333333333333,1.41243421996047,1.3806272838957,1.40253721883599,"27.1402892739955","1.5353132475982"
"sub-WA04EJ22",62,77,3.57142857142857,4.75,2,26,16,3.16666666666667,4.08333333333333,1.58333333333333,3.91666666666667,1.49135188480487,1.39528172294231,1.46459758803287,"25.1268365819961","1.54554391601237"
"sub-WA05EJ08",55,58,2.57142857142857,2.75,2,18,NA,3.91666666666667,4.25,3.91666666666667,4.16666666666667,-0.0338830569862071,0.143322667358197,-0.00646056690503686,"6.54235246032488","0.0568027215717703"
"sub-WA06EK16",56,71,2.85714285714286,2.5,2,21,NA,3.16666666666667,4,3.58333333333333,4.41666666666667,0.266882934714026,0.65345186044739,0.319906926088475,"16.5553488542322","0.356540500575003"
"sub-WS07CH25",63,60,3,4.5,1,23,10,3.83333333333333,4.41666666666667,2.58333333333333,3.83333333333333,0.879747096950312,0.680814552552744,0.848162342520882,"13.6143774438334","0.979651491069581"
"sub-XX04AS28",60,60,3.71428571428571,4,1,20,9,3.66666666666667,3.91666666666667,1.83333333333333,4.08333333333333,0.962115204603736,0.723365735084289,0.937965499406374,"11.5275784552639","1.01915762921966"
"sub-YA04EM27",42,54,3,3.5,2,26,6,3.83333333333333,3.91666666666667,3.41666666666667,4.08333333333333,0.0563501936147202,-0.135558983882031,0.023784505826697,"-5.33626541439675","-0.00768154336451859"
"sub-YA05IT01",63,77,2.71428571428571,4,2,20,NA,2.66666666666667,4.41666666666667,3.66666666666667,3.66666666666667,0.921161143302839,1.14592126128286,0.935033234142329,"25.7754530384875","1.03863087076853"
"sub-YI06IL12",25,27,1.85714285714286,1.5,2,25,NA,4.33333333333333,4.66666666666667,4.83333333333333,4.41666666666667,-1.86687562671978,-1.93762966507961,-1.86990009545403,"-36.6186285291883","-1.97723063288001"
"sub-ZA06AR18",70,77,3.71428571428571,3.25,2,24,23,2.08333333333333,4.08333333333333,2.91666666666667,4.08333333333333,1.23384498378812,1.4731256094053,1.27757395760703,"30.64736748726","1.39551070303648"
"sub-ZA06EN17",58,69,3.28571428571429,3.25,2,19,7,2.58333333333333,3.58333333333333,3.41666666666667,4.41666666666667,0.679547000498682,0.808096990511071,0.698618162474467,"16.5502181147462","0.75143908461154"
"sub-ZE05RS20",53,54,2.42857142857143,2.75,2,20,NA,4.08333333333333,4.83333333333333,4.33333333333333,4.66666666666667,-0.205394473013526,-0.075264570497176,-0.184838282384829,"2.27957510580492","-0.125706494671421"
"sub-ZE06CH26",41,70,3.57142857142857,4.25,2,25,9,3.41666666666667,4.08333333333333,4,3.16666666666667,0.805630542456038,0.594714978915733,0.756718621044854,"5.4764279879318","0.68307110415522"
"sub-ZE07AI20",18,49,1.85714285714286,1.75,1,22,2,3,3.66666666666667,2.83333333333333,4.33333333333333,-1.51299417540377,-1.33069781919927,-1.50773095927665,"-25.7127636280374","-1.70342886197803"
"sub-ZE07AS06",48,53,2.42857142857143,2.75,2,24,NA,4.08333333333333,4,3.66666666666667,4.5,-0.319066452440464,-0.231172373098025,-0.307630046434062,"-1.91718293546393","-0.28489030334943"
"sub-ZO05RD26",36,54,2.71428571428571,2.25,1,21,7,2.66666666666667,3.16666666666667,2.83333333333333,3.58333333333333,-0.566678106404802,-0.472853465311646,-0.555870946906704,"-9.56206576779039","-0.641329451103391"
